title,url,lyric,genre
Trung Thu Tới Rồi,https://www.nhaccuatui.com/bai-hat/trung-thu-toi-roi-mit-dac.qoYJHznNv3YU.html,múa lân đông vui nghe vang tiếng trống rộn ràng nơi nơi ngắm trăng vui chơi cùng nhau tụ họp chúng em rước đèn đây là đèn con tôm kia là đèn cá chép chúng em rước vòng vòng cùng múa hát dưới trăng đây là đèn ông sao kia là đèn bươm bướm đèn thắp sáng muôn màu ôi múa thật là vui ánh trăng sáng quá nhìn rõ cây đa có chú cuội ngồi nhìn em múa ca ánh trăng sáng quá nhìn rõ cây đa ơi chị hằng ơi cùng chơi rước đèn,thieu-nhi
Trung Thu Mùa Cô Vy,https://www.nhaccuatui.com/bai-hat/trung-thu-mua-co-vy-be-huyen-tran.rtB7t4yU3yQL.html,năm nay năm cô vy nên bao người đều phải cách ly năm nay năm cô vy nên mọi người chẳng ai vui gì buồn lắm sắp đến đêm rằm chẳng lân chẳng đèn ông sao lòng nhớ những mùa trung thu xưa vui rộn vang khiến tim nghẹn ngào năm qua vui bên nhau nay sao lòng em nhớ xiết bao đôi chân em tung tăng những nẻo đường chẳng lo xa gần giờ đây sắp trung thu về chỉ biết ngồi nhìn xa vắng thầm mong những mùa trung thu xưa yêu thương quay về cùng trăng trung thu mùa cô vy chị hằng chú cuội phải cách ly trung thu mùa cô vy chẳng ai ra đường dù rất muốn đi trung thu mùa cô vy làm em nhớ khi không cách ly mong sao sẽ qua nhanh trả lại cho em mùa trung thu an lành,thieu-nhi
Con Nít Con Nôi,https://www.nhaccuatui.com/bai-hat/con-nit-con-noi-sunny-bao-ngoc.Mg8RSsSaZThQ.html,con nít con nôi suốt ngày ăn học rồi chơi đi tắm đi bơi cái mình thì nhỏ xít đội mũ lá mít cưỡi con ngựa bằng tàu cao em trước em sau ra đồng đánh trận cờ lau con gái con trai trưa hè quấn quýt mẹ gọi thì rối rít chạy u về nhà ồ con nít ham vui con nít ham chơi con nít hay cười ồ con nít không lo con nít không buồn mà ưa khóc nhè vừa khóc thút thít lại cười rúc rích vui đùa một đám mấy đứa thổi kèn lá dứa te tò tò te tò te tò te,thieu-nhi
Con Cóc Leo Võng,https://www.nhaccuatui.com/bai-hat/con-coc-leo-vong-candy-ngoc-ha.6XgEZ4HajCcy.html,con cóc nó leo cây võng cách con cóc nó leo cây võng cách nó leo sao nó rơi ngay xuống cọc ối thôi đau nó liền cạch đến già cóc lom com con cóc cóc lóc nhóc cóc con té đau nhưng không khóc con cóc thế mà chì con cóc nó leo cây võng cách con cóc nó leo cây võng cách nó leo sao nó rơi ngay xuống cọc ối thôi đau nó liền cạch đến già cóc lom com con cóc cóc lóc nhóc cóc con té đau nhưng không khóc con cóc thế mà chì con cóc nó leo cây võng cách con cóc nó leo cây võng cách nó leo sao nó rơi ngay xuống cọc ối thôi đau nó liền cạch đến già cóc lom com con cóc cóc lóc nhóc cóc con té đau nhưng không khóc con cóc thế mà chì con cóc nó leo cây võng cách con cóc nó leo cây võng cách nó leo sao nó rơi ngay xuống cọc ối thôi đau nó liền cạch đến già cóc lom com con cóc cóc lóc nhóc cóc con té đau nhưng không khóc con cóc thế mà chì cóc lom com con cóc cóc lóc nhóc cóc con té đau nhưng không khóc con cóc thế mà chì cóc lom com con cóc cóc lóc nhóc cóc con té đau nhưng không khóc con cóc thế mà chì,thieu-nhi
Cá Sấu Ghê Na,https://www.nhaccuatui.com/bai-hat/ca-sau-ghe-na-thuy-trang.xXr58rbJuwX6.html,mưa vẫn rơi đường ngập nước nhựa trơn khó đi mà những đứa lội chân cứ đi lạng quạng như xe lắc lư mưa vẫn rơi một ngày mưa trời không sáng tươi mà sao em thấy vui lạ quá em không buồn em không buồn rồi em chơi đàn ngồi ôm phong cầm cạnh ông qua đường mưa còn rơi và đáng tiếc thay ngày sinh mỗi năm và thế thôi tiếc hoài như giấc mơ một hôm bỗng nàng tiên tới đây ngồi trực thăng mà xanh lá cây rạp xinê phim rất hay eskimo quà ngày sinh nhật em rất duyên là năm trăm chiếc kem thật ngon kem thơm giòn kem thơm giòn,thieu-nhi
Đồng Dao Xanh,https://www.nhaccuatui.com/bai-hat/dong-dao-xanh-thu-thuy.WZJWvVMjIkhv.html,che mưa che nắng là rau tần ô cho vô nồi kho là rau diếp cá cho vào cối giã là ngọn càng cua theo gió la đà ngát thơm cọng hành hương mực tím thương quá là dậu mồng tơi em yêu suốt đời màu dây rau má mực tím thương quá là dậu mồng tơi em yêu suốt đời màu xanh dây rau mẹ hiền,thieu-nhi
Chú Mèo Chăm Chỉ,https://www.nhaccuatui.com/bai-hat/chu-meo-cham-chi-be-thuy-tram.erQfFjhX4oBX.html,ban mai hạt nắng long lanh long lanh qua từng khe lá mơ màng từng hạt nắng vàng nhuộm màu lên từng cánh hoa lim cặp mắt lim meo meo meo nằm phơi nắng bao người bảo rằng chú lười chỉ là biết ngủ rồi ăn nhưng chỉ em mới biết chú giỏi lắm bạn ơi thức khuya rồi dậy sớm không than phiền với ai đêm về em thấy chú mắt sáng ngồi lặng im canh mấy chú chuột nhỏ mang về sự bình yên,thieu-nhi
Soi Gương,https://www.nhaccuatui.com/bai-hat/soi-guong-yen-trang.QCGoqqqSXdSH.html,ngắm mình ở trong gương thấy vệt hoen trên má đi rửa mặt rồi nhìn vẫn thấy hoài đó thôi tần ngần bé biết soi gương nghe chiếc gương như nhắc nhở sao biết đi rửa mặt mà không biết lau gương,thieu-nhi
Quên Đi Âu Lo,https://www.nhaccuatui.com/bai-hat/quen-di-au-lo-sunny-bao-ngoc.ax6zxTLkAcES.html,đừng sợ hãi trước những phong ba đừng lo âu khi trời mây xám đừng hoài nghi khi nắng chưa lên vì trời xanh đang thắm xanh ngày nắng lên rồi tỏa khắp phương trời bình minh về bên cuộc sống đừng vội vã khắc vết thương sâu đừng lo âu khi đời giông tố vì ngày mai khi nắng qua đây nụ cười ai như đóa hoa hồng ngày nắng lên rồi đường phố vui cười bình yên ươm hồng ước mơ,thieu-nhi
Trung Thu Mùa Cô Vy,https://www.nhaccuatui.com/bai-hat/trung-thu-mua-co-vy-be-minh-chau.lY0Csl09bhNb.html,năm nay năm cô vy nên bao người đều phải cách ly năm nay năm cô vy nên mọi người chẳng ai vui gì buồn lắm sắp đến đêm rằm chẳng lân chẳng đèn ông sao lòng nhớ những mùa trung thu xưa vui rộn vang khiến tim nghẹn ngào năm qua vui bên nhau nay sao lòng em nhớ xiết bao đôi chân em tung tăng những nẻo đường chẳng lo xa gần giờ đây sắp trung thu về chỉ biết ngồi nhìn xa vắng thầm mong những mùa trung thu xưa yêu thương quay về cùng trăng trung thu mùa cô vy chị hằng chú cuội phải cách ly trung thu mùa cô vy chẳng ai ra đường dù rất muốn đi trung thu mùa cô vy làm em nhớ khi không cách ly mong sao sẽ qua nhanh trả lại cho em mùa trung thu an lành,thieu-nhi
Mùa Đông Diệu Kỳ,https://www.nhaccuatui.com/bai-hat/mua-dong-dieu-ky-va.wTZtNzMIqS7E.html,chuông ngân vang vang vang thật êm đêm noel đang êm đềm sang dù có giá rét tối tăm tháng năm trong ta giá băng hãy cất tiếng hát vui trong đêm an lành em nghe không đêm nay lặng yên trên không gian lung linh ngàn sao chào đón đức chúa giáng sinh thánh ca vang lên tưng bừng hãy cất tiếng hát vui trong đêm an lành trời lạnh giá phố phường nhiều tuyết trắng rơi đầy dù lạnh giá tới lòng quá ấm mê chợt những tiếng nói cười và tiếng hát vang lừng đêm chúa giáng trần tỏa sáng với ngàn vì sao đêm yên vui đêm ta chờ trông đêm noel đêm ta đợi mong dù số kiếp có tối tăm hãy cất tiếng hát vui trong đêm an lành tháng năm trong ta giá băng,thieu-nhi
Giờ Đến Trường,https://www.nhaccuatui.com/bai-hat/gio-den-truong-va.qD1oWEzJhPNw.html,tích tắc tích tắc quả lắc đếm giờ dậy mau đi học này chú mèo con tích tắc tích tắc quả lắc rung chuông gọi em đi học gọi em mau đến trường,thieu-nhi
Trăng Tròn Tháng Tám,https://www.nhaccuatui.com/bai-hat/trang-tron-thang-tam-be-thuy-tram.AGpULMsAWZJ6.html,đêm trung thu trăng tròn soi sáng quê hương em tung tăng nô đùa náo nức hân hoan nhịp trống bùng lên rộn vang như khúc ca nhịp bước cùng nhau vui dưới đêm trăng tròn chiếu sáng trên cao ông trăng ngời tiếng hát ngân nga trên môi cười nến lấp lánh lung linh trong ngôi sao vàng thắp những ước mơ cho em thơ bao miền,thieu-nhi
Tết Chưa Mẹ,https://www.nhaccuatui.com/bai-hat/tet-chua-me-be-anh-thu.xPzORNauvABJ.html,em còn nhỏ em học trường mầm non nghe các bạn nói tết sắp đến rồi đi học về có mẹ đón đưa em dạ thưa mẹ ơi tết về chưa bộ đầm mới mẹ vừa mới may xong hôm nay con mặc cho mẹ xem nhé mẹ bảo rằng hoa đào hoa mai nở là tết về đàn chim én tung bay,thieu-nhi
La tour Eiffel : Le troisième étage de nos jours,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-le-troisieme-etage-de-nos-jours-hello-maestro.vOkaHcnZdSkk.html,,thieu-nhi
La tour Eiffel : Le deuxième étage de nos jours,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-le-deuxieme-etage-de-nos-jours-hello-maestro.yfriLcnG9eVj.html,,thieu-nhi
La tour Eiffel : Le premier étage de nos jours,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-le-premier-etage-de-nos-jours-hello-maestro.mMsfZnd8NzIl.html,,thieu-nhi
La tour Eiffel : Eiffel sauve sa tour,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-eiffel-sauve-sa-tour-hello-maestro.PZ6FNXqNGoE1.html,,thieu-nhi
La tour Eiffel : Visite du troisième étage,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-visite-du-troisieme-etage-hello-maestro.e69rmLt8VHmk.html,,thieu-nhi
La tour Eiffel : Visite des deux premiers étages,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-visite-des-deux-premiers-etages-hello-maestro.Yq4Pm9ndqYFh.html,,thieu-nhi
La tour Eiffel : Bienvenue en mai 1889,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-bienvenue-en-mai-1889-hello-maestro.g6mMSQtq4zBY.html,,thieu-nhi
La tour Eiffel : La durée du chantier,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-la-duree-du-chantier-hello-maestro.iGvyk4J27E7v.html,,thieu-nhi
La tour Eiffel : La construction,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-la-construction-hello-maestro.mZUGEs0VflDi.html,,thieu-nhi
La tour Eiffel : Un monument qui ne faisait pas l'unanimité,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-un-monument-qui-ne-faisait-pas-lunanimite-hello-maestro.YkgtCOzZzMk0.html,,thieu-nhi
La tour Eiffel : La couleur de la tour,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-la-couleur-de-la-tour-hello-maestro.ANo1gaa6KiqY.html,,thieu-nhi
La tour Eiffel : Bienvenue en 1888,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-bienvenue-en-1888-hello-maestro.fwaB3UzogtWk.html,,thieu-nhi
La tour Eiffel : Gustave Eiffel,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-gustave-eiffel-hello-maestro.amtyvCjOoP8q.html,,thieu-nhi
La tour Eiffel : l'Exposition universelle,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-lexposition-universelle-hello-maestro.PrcSilTA2cjh.html,,thieu-nhi
La tour Eiffel : La création du projet,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-la-creation-du-projet-hello-maestro.OMiOpDP3GrgB.html,,thieu-nhi
La tour Eiffel : Introduction,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-introduction-hello-maestro.fgkCrsUwrMxA.html,,thieu-nhi
La tour Eiffel : La tour et la météo,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-la-tour-et-la-meteo-hello-maestro.ywuIDM9iHJVI.html,,thieu-nhi
La tour Eiffel : Les illuminations et la tour dans le monde,https://www.nhaccuatui.com/bai-hat/la-tour-eiffel-les-illuminations-et-la-tour-dans-le-monde-hello-maestro.dYnkcY9qiafR.html,,thieu-nhi
Hồng Ân Về Muôn Nơi,https://www.nhaccuatui.com/bai-hat/hong-an-ve-muon-noi-be-thuy-tram.yHcBml1bXzzk.html,lung linh sắc màu phố phường cây thông xanh khắp mọi nẻo đường vang vang khúc nhạc những lời thương cho lòng ai vấn vương đêm nay thánh đường hát mừng chuông ngân lên phố phường tưng bừng ngôi hai giáng trần phát hồng ân rộn ràng khắp thế nhân bước mau đến nơi này cùng xem một hài nhi sinh ra đời nối thêm những ước nguyện gần xa người người cùng hoan ca đêm nay thái hòa đất trời tay trong tay hát mừng bao lời chia nhau tiếng cười đến ngàn nơi con mừng chúa muôn đời,thieu-nhi
Đôi Cánh Tình Thương,https://www.nhaccuatui.com/bai-hat/doi-canh-tinh-thuong-be-thuy-tram.fvE5IZG9jY4O.html,vườn nhà em rộng lớn dưới nắng vàng bình minh có đàn gà nhỏ nhỏ theo gà mẹ tìm ăn bầu trời mây trong xanh một cánh diều bay quanh từ trên cao lượn tới định bắt đàn gà con mẹ dang đôi cánh rộng che chở cho đàn con miệng cục ta cục tác đuổi cánh diều bay đi trời đêm đông giá lạnh mẹ sưởi ấm đàn con đôi cánh kia tuy mỏng nhưng chứa đầy tình thương,thieu-nhi
Em Khoe Với Mẹ,https://www.nhaccuatui.com/bai-hat/em-khoe-voi-me-be-thuy-tram.UXjg4OYA045c.html,em khoe với mẹ bài tập viết hôm qua cô khen nét chữ em nắn nét từng ô cô khen viết chữ vở sạch thơm tho em khoe với mẹ bài tập viết hôm nay nhân chia cộng trừ em làm bài đúng hết nên cô chấm bài điểm 10 cho em những con điểm 10 như những bông hoa trong vườn thơm ngát những con điểm 10 mang về tặng mẹ trở thành con ngoan,thieu-nhi
Lục Đà Lục Đục,https://www.nhaccuatui.com/bai-hat/luc-da-luc-duc-be-thuy-tram.kuPHAOi74D3h.html,đêm rồi sao không ngủ thức trắng hoài làm chi lục í a lục đà í a lục đục thức đêm í à thức đêm em ghét chú chuột ghê làm phiền giấc ngủ ngon làm mọi người hổng thích nhắc đến mọi người chê em ghét chú chuột ghê làm phiền giấc ngủ ngon làm mọi người hổng thích nhắc đến mọi người chê lục í a lục đà í a lục đục thức đêm í à thức đêm,thieu-nhi
Cu Tý Hề,https://www.nhaccuatui.com/bai-hat/cu-ty-he-nguyet-anh.U0wvJJie0FAE.html,mau mau ra xem kìa cu tí xấu xấu ghê hôm qua mê chơi sáng naу lên trường vội vàng ôi sao lem nhem rằn ri như những anh hề xấu ghê nè cu tí hề mau mau ra xem kìa cu tí xấu khóc nhè hôm qua mê chơi tới khuуa không chịu ôn bài khi cô kêu tên vờ như đang ngắm mâу trời xấu ghê nè cu tí lười,thieu-nhi
